name	x	y	z
metak	0.0234	0.0065	0.0253
metak	0.0232	0.0065	0.0251
metak	0.023	0.0064	0.0249
metak	0.0228	0.0064	0.0247
metak	0.0226	0.0063	0.0245
metak	0.0225	0.0063	0.0242
metak	0.0223	0.0062	0.0241
metak	0.0221	0.0062	0.0239
metak	0.022	0.0061	0.0238
metak	0.0218	0.0061	0.0235
metak	0.0216	0.0061	0.0233
metak	0.0214	0.006	0.0232
metak	0.0212	0.006	0.0229
metak	0.0211	0.006	0.0229
metak	0.021	0.0059	0.0225
metak	0.0208	0.0059	0.0225
metak	0.0206	0.0059	0.0222
metak	0.0205	0.0058	0.0221
metak	0.0203	0.0058	0.0219
metak	0.0202	0.0057	0.0218
metak	0.02	0.0057	0.0216
metak	0.0199	0.0057	0.0214
metak	0.0197	0.0057	0.0212
metak	0.0196	0.0056	0.0211
metak	0.0194	0.0056	0.0209
metak	0.0193	0.0056	0.0208
metak	0.0191	0.0055	0.0206
metak	0.019	0.0055	0.0204
metak	0.0188	0.0055	0.0204
metak	0.0188	0.0054	0.0201
metak	0.0186	0.0054	0.0201
metak	0.0996	0.0791	0.0402
metak	0.0907	0.0723	0.0361
metak	0.0835	0.0667	0.0326
metak	0.0771	0.0617	0.0295
metak	0.0716	0.0574	0.0269
metak	0.0668	0.0537	0.0245
metak	0.0628	0.0504	0.0225
metak	0.0593	0.0477	0.0208
metak	0.0557	0.0449	0.019
metak	0.053	0.0428	0.0177
metak	0.0505	0.0409	0.0164
metak	0.0482	0.0391	0.0153
metak	0.0462	0.0377	0.0143
metak	0.0443	0.0363	0.0134
metak	0.0428	0.0351	0.0127
metak	0.042	0.0345	0.0123
metak	0.0394	0.0327	0.0111
metak	0.0375	0.0311	0.0101
metak	0.0358	0.03	0.0093
metak	0.0344	0.0289	0.0087
metak	0.0332	0.0282	0.0082
metak	0.0322	0.0275	0.0078
metak	0.0314	0.0269	0.0074
metak	0.0307	0.0264	0.0072
metak	0.0301	0.026	0.0069
metak	0.0295	0.0256	0.0067
metak	0.0289	0.0253	0.0066
metak	0.0285	0.025	0.0064
metak	0.0281	0.0247	0.0063
metak	0.0276	0.0244	0.0062
metak	0.0272	0.0242	0.0061
metak	0.0269	0.0239	0.006
metak	0.0265	0.0237	0.0059
metak	0.0263	0.0235	0.0058
metak	0.0259	0.0233	0.0058
metak	0.0257	0.0231	0.0057
metak	0.0253	0.0229	0.0056
metak	0.0251	0.0227	0.0056
metak	0.0248	0.0225	0.0055
metak	0.0246	0.0223	0.0055
metak	0.0243	0.0221	0.0054
metak	0.0241	0.0219	0.0054
metak	0.0239	0.0217	0.0053
metak	0.0236	0.0216	0.0053
metak	0.0234	0.0214	0.0052
metak	0.0231	0.0212	0.0052
metak	0.023	0.021	0.0052
metak	0.0227	0.0209	0.0051
metak	0.0226	0.0207	0.0051
metak	0.0223	0.0205	0.005
metak	0.0221	0.0204	0.005
metak	0.0219	0.0202	0.005
metak	0.0218	0.0201	0.005
metak	0.0216	0.0199	0.0049
metak	0.0214	0.0197	0.0049
metak	0.0212	0.0196	0.0048
metak	0.021	0.0194	0.0048
metak	0.0208	0.0193	0.0048
metak	0.0206	0.0191	0.0048
metak	0.0205	0.019	0.0047
metak	0.0203	0.0188	0.0047
metak	0.0201	0.0187	0.0047
metak	0.02	0.0185	0.0046
metak	0.0198	0.0184	0.0046
metak	0.0196	0.0183	0.0046
metak	0.0195	0.0181	0.0046
metak	0.0193	0.018	0.0045
metak	0.0191	0.0179	0.0045
metak	0.019	0.0177	0.0045
metak	0.0188	0.0176	0.0045
metak	0.0187	0.0175	0.0044
metak	0.0186	0.0174	0.0044
metak	0.0184	0.0172	0.0044
metak	0.0183	0.0171	0.0044
metak	0.0181	0.017	0.0043
metak	0.018	0.0168	0.0043
metak	0.0179	0.0167	0.0043
metak	0.0177	0.0165	0.0043
metak	0.0176	0.0165	0.0043
metak	0.0174	0.0163	0.0042
metak	0.0173	0.0163	0.0042
metak	0.0172	0.0161	0.0042
metak	0.017	0.016	0.0042
metak	0.0169	0.0159	0.0042
metak	0.0168	0.0158	0.0041
metak	0.0167	0.0156	0.0041
metak	0.0165	0.0156	0.0041
metak	0.0164	0.0154	0.0041
metak	0.0163	0.0153	0.0041
metak	0.0162	0.0153	0.0041
metak	0.016	0.0151	0.004
metak	0.0159	0.015	0.004
metak	0.0158	0.0149	0.004
metak	0.0157	0.0148	0.004
metak	0.0507	0.0795	0.0918
metak	0.0455	0.0725	0.0838
metak	0.0411	0.067	0.0772
metak	0.0373	0.0621	0.0714
metak	0.0339	0.0577	0.0663
metak	0.0311	0.0538	0.062
metak	0.0286	0.0506	0.0582
metak	0.0264	0.0479	0.055
metak	0.0243	0.0451	0.0517
metak	0.0226	0.043	0.0492
metak	0.021	0.041	0.047
metak	0.0197	0.0393	0.0449
metak	0.0184	0.0378	0.0431
metak	0.0173	0.0363	0.0415
metak	0.0164	0.0351	0.04
metak	0.0159	0.0346	0.0393
metak	0.0143	0.0327	0.037
metak	0.0131	0.0311	0.0352
metak	0.0121	0.0298	0.0337
metak	0.0113	0.0288	0.0325
metak	0.0106	0.0279	0.0314
metak	0.0101	0.0272	0.0306
metak	0.0096	0.0266	0.0298
metak	0.0092	0.026	0.0292
metak	0.0089	0.0255	0.0285
metak	0.0086	0.0251	0.0281
metak	0.0083	0.0247	0.0276
metak	0.0081	0.0244	0.0272
metak	0.0079	0.024	0.0268
metak	0.0077	0.0237	0.0265
metak	0.0076	0.0235	0.0261
metak	0.0074	0.0232	0.0258
metak	0.0073	0.023	0.0255
metak	0.0072	0.0227	0.0252
metak	0.0071	0.0225	0.025
metak	0.0069	0.0223	0.0247
metak	0.0068	0.022	0.0245
metak	0.0068	0.0219	0.0242
metak	0.0067	0.0216	0.024
metak	0.0066	0.0215	0.0237
metak	0.0065	0.0212	0.0235
metak	0.0064	0.0211	0.0232
metak	0.0064	0.0208	0.0231
metak	0.0063	0.0207	0.0228
metak	0.0062	0.0205	0.0227
metak	0.0062	0.0204	0.0224
metak	0.0061	0.0201	0.0222
metak	0.006	0.02	0.022
metak	0.006	0.0198	0.0218
metak	0.0059	0.0196	0.0216
metak	0.0059	0.0195	0.0215
metak	0.0058	0.0192	0.0213
metak	0.0058	0.0192	0.0211
metak	0.0057	0.019	0.0209
metak	0.0057	0.0188	0.0207
metak	0.0056	0.0187	0.0206
metak	0.0056	0.0185	0.0204
metak	0.0055	0.0184	0.0202
metak	0.0055	0.0183	0.02
metak	0.0055	0.018	0.0199
metak	0.0054	0.018	0.0197
metak	0.0054	0.0178	0.0196
metak	0.0053	0.0176	0.0194
metak	0.0053	0.0174	0.0193
metak	0.0052	0.0174	0.0191
metak	0.0052	0.0172	0.0189
metak	0.0052	0.0171	0.0188
metak	0.0051	0.0169	0.0187
metak	0.0051	0.0168	0.0185
metak	0.0051	0.0167	0.0184
metak	0.005	0.0165	0.0182
metak	0.005	0.0164	0.0181
metak	0.005	0.0163	0.018
metak	0.005	0.0162	0.0178
metak	0.0049	0.0161	0.0177
metak	0.0049	0.016	0.0175
metak	0.0049	0.0158	0.0175
metak	0.0049	0.0157	0.0172
metak	0.0048	0.0156	0.0172
metak	0.0048	0.0155	0.017
metak	0.0048	0.0154	0.0169
metak	0.0047	0.0153	0.0168
metak	0.0047	0.0152	0.0167
metak	0.0047	0.015	0.0165
metak	0.0047	0.0149	0.0164
metak	0.0046	0.0148	0.0163
metak	0.0046	0.0147	0.0162
metak	0.0046	0.0146	0.0161
metak	0.0046	0.0145	0.016
metak	0.0045	0.0144	0.0158
metak	0.0045	0.0143	0.0157
metak	0.0045	0.0142	0.0156
metak	0.0045	0.0141	0.0155
metak	0.0044	0.014	0.0154
metak	0.086	0.0789	0.0371
metak	0.0786	0.0719	0.0333
metak	0.0726	0.0661	0.0302
metak	0.067	0.0611	0.0273
metak	0.0624	0.0567	0.0249
metak	0.0584	0.0529	0.0227
metak	0.0549	0.0497	0.0209
metak	0.0519	0.0469	0.0193
metak	0.0489	0.044	0.0177
metak	0.0466	0.0419	0.0164
metak	0.0445	0.0399	0.0153
metak	0.0426	0.0381	0.0143
metak	0.0409	0.0365	0.0133
metak	0.0394	0.0351	0.0126
metak	0.0381	0.0339	0.0119
metak	0.0375	0.0332	0.0115
metak	0.0353	0.0313	0.0104
metak	0.0338	0.0296	0.0096
metak	0.0324	0.0284	0.0089
metak	0.0312	0.0273	0.0083
metak	0.0303	0.0264	0.0079
metak	0.0295	0.0256	0.0075
metak	0.0288	0.025	0.0072
metak	0.0283	0.0245	0.007
metak	0.0277	0.024	0.0068
metak	0.0273	0.0235	0.0066
metak	0.0269	0.0231	0.0064
metak	0.0266	0.0228	0.0063
metak	0.0262	0.0225	0.0062
metak	0.0259	0.0222	0.0061
metak	0.0256	0.0219	0.006
metak	0.0253	0.0216	0.006
metak	0.025	0.0214	0.0059
metak	0.0248	0.0212	0.0058
metak	0.0246	0.0209	0.0058
metak	0.0243	0.0207	0.0057
metak	0.0241	0.0205	0.0057
metak	0.0239	0.0203	0.0056
metak	0.0237	0.0201	0.0056
metak	0.0235	0.0199	0.0055
metak	0.0233	0.0197	0.0055
metak	0.0231	0.0196	0.0054
metak	0.0228	0.0193	0.0054
metak	0.0227	0.0192	0.0053
metak	0.0224	0.019	0.0053
metak	0.0223	0.0188	0.0053
metak	0.0221	0.0187	0.0052
metak	0.0219	0.0185	0.0052
metak	0.0217	0.0183	0.0052
metak	0.0215	0.0182	0.0051
metak	0.0214	0.018	0.0051
metak	0.0212	0.0179	0.0051
metak	0.021	0.0177	0.005
metak	0.0208	0.0176	0.005
metak	0.0206	0.0175	0.005
metak	0.0205	0.0173	0.005
metak	0.0203	0.0172	0.0049
metak	0.0202	0.017	0.0049
metak	0.02	0.0169	0.0049
metak	0.0198	0.0168	0.0048
metak	0.0197	0.0166	0.0048
metak	0.0195	0.0165	0.0048
metak	0.0194	0.0163	0.0047
metak	0.0192	0.0162	0.0047
metak	0.0191	0.0161	0.0047
metak	0.0189	0.0159	0.0047
metak	0.0188	0.0158	0.0046
metak	0.0186	0.0157	0.0046
metak	0.0185	0.0156	0.0046
metak	0.0183	0.0155	0.0046
metak	0.0182	0.0153	0.0045
metak	0.0181	0.0152	0.0045
metak	0.018	0.0151	0.0045
metak	0.0178	0.015	0.0045
metak	0.0177	0.0149	0.0045
metak	0.0176	0.0148	0.0044
metak	0.0174	0.0147	0.0044
metak	0.0173	0.0146	0.0044
metak	0.0172	0.0145	0.0044
metak	0.017	0.0143	0.0043
metak	0.0169	0.0143	0.0043
metak	0.0168	0.0141	0.0043
metak	0.0167	0.014	0.0043
metak	0.0165	0.0139	0.0043
metak	0.0164	0.0138	0.0042
metak	0.0163	0.0137	0.0042
metak	0.0162	0.0136	0.0042
metak	0.016	0.0136	0.0042
metak	0.0159	0.0134	0.0042
metak	0.0158	0.0133	0.0042
metak	0.0157	0.0132	0.0041
metak	0.0156	0.0132	0.0041
metak	0.0155	0.013	0.0041
metak	0.0154	0.013	0.0041
metak	0.0977	0.0919	0.0508
metak	0.0891	0.0839	0.0456
metak	0.082	0.0774	0.0413
metak	0.0758	0.0716	0.0373
metak	0.0704	0.0666	0.034
metak	0.0657	0.0623	0.0311
metak	0.0617	0.0585	0.0286
metak	0.0583	0.0554	0.0264
metak	0.0547	0.0521	0.0242
metak	0.0521	0.0496	0.0225
metak	0.0496	0.0474	0.0209
metak	0.0474	0.0453	0.0195
metak	0.0454	0.0436	0.0183
metak	0.0437	0.0419	0.0172
metak	0.0423	0.0405	0.0162
metak	0.0415	0.0398	0.0157
metak	0.039	0.0375	0.0142
metak	0.0372	0.0357	0.013
metak	0.0356	0.0342	0.012
metak	0.0343	0.033	0.0111
metak	0.0332	0.032	0.0105
metak	0.0322	0.0311	0.0099
metak	0.0315	0.0304	0.0095
metak	0.0308	0.0297	0.0091
metak	0.0302	0.0292	0.0087
metak	0.0296	0.0286	0.0084
metak	0.0291	0.0283	0.0082
metak	0.0287	0.0278	0.008
metak	0.0283	0.0275	0.0078
metak	0.0279	0.027	0.0076
metak	0.0275	0.0268	0.0075
metak	0.0272	0.0264	0.0074
metak	0.0269	0.0262	0.0072
metak	0.0266	0.0258	0.0071
metak	0.0263	0.0256	0.007
metak	0.0261	0.0253	0.0069
metak	0.0258	0.0251	0.0068
metak	0.0255	0.0248	0.0067
metak	0.0253	0.0246	0.0066
metak	0.025	0.0243	0.0065
metak	0.0248	0.0241	0.0065
metak	0.0246	0.0239	0.0064
metak	0.0243	0.0237	0.0063
metak	0.0241	0.0235	0.0063
metak	0.0239	0.0233	0.0062
metak	0.0236	0.0231	0.0062
metak	0.0234	0.0228	0.0061
metak	0.0233	0.0226	0.006
metak	0.023	0.0225	0.006
metak	0.0229	0.0222	0.0059
metak	0.0226	0.0221	0.0059
metak	0.0225	0.0219	0.0058
metak	0.0222	0.0217	0.0058
metak	0.0222	0.0215	0.0057
metak	0.0218	0.0214	0.0057
metak	0.0218	0.0211	0.0056
metak	0.0215	0.021	0.0056
metak	0.0214	0.0208	0.0056
metak	0.0211	0.0207	0.0055
metak	0.0211	0.0205	0.0055
metak	0.0208	0.0203	0.0054
metak	0.0207	0.0202	0.0054
metak	0.0205	0.02	0.0054
metak	0.0204	0.0198	0.0053
metak	0.0202	0.0196	0.0053
metak	0.02	0.0195	0.0053
metak	0.0199	0.0193	0.0052
metak	0.0197	0.0192	0.0052
metak	0.0196	0.019	0.0051
metak	0.0194	0.019	0.0051
metak	0.0193	0.0188	0.0051
metak	0.0191	0.0187	0.0051
metak	0.019	0.0184	0.005
metak	0.0188	0.0184	0.005
metak	0.0187	0.0182	0.005
metak	0.0185	0.0181	0.0049
metak	0.0184	0.0179	0.0049
metak	0.0183	0.0178	0.0049
metak	0.0181	0.0177	0.0049
metak	0.018	0.0175	0.0048
metak	0.0179	0.0175	0.0048
metak	0.0177	0.0173	0.0048
metak	0.0176	0.0172	0.0047
metak	0.0175	0.017	0.0047
metak	0.0173	0.0169	0.0047
metak	0.0172	0.0167	0.0047
metak	0.0171	0.0167	0.0046
metak	0.0169	0.0165	0.0046
metak	0.0169	0.0164	0.0046
metak	0.0167	0.0163	0.0046
metak	0.0166	0.0162	0.0046
metak	0.0165	0.016	0.0046
metak	0.0164	0.0159	0.0045
metak	0.0162	0.0158	0.0045
metak	0.0821	0.0963	0.0445
metak	0.0751	0.0879	0.0399
metak	0.0693	0.0809	0.0361
metak	0.0641	0.0748	0.0327
metak	0.0597	0.0696	0.0297
metak	0.0558	0.0649	0.0272
metak	0.0525	0.061	0.025
metak	0.0497	0.0578	0.0231
metak	0.0469	0.0543	0.0212
metak	0.0447	0.0517	0.0197
metak	0.0427	0.0493	0.0183
metak	0.0409	0.0471	0.0171
metak	0.0393	0.0452	0.016
metak	0.0378	0.0435	0.015
metak	0.0367	0.0421	0.0142
metak	0.0361	0.0413	0.0137
metak	0.034	0.0389	0.0124
metak	0.0325	0.0371	0.0113
metak	0.0312	0.0354	0.0105
metak	0.0301	0.0342	0.0098
metak	0.0293	0.033	0.0092
metak	0.0285	0.0321	0.0087
metak	0.0279	0.0313	0.0084
metak	0.0273	0.0306	0.008
metak	0.0269	0.0301	0.0078
metak	0.0264	0.0295	0.0075
metak	0.0261	0.029	0.0073
metak	0.0257	0.0286	0.0072
metak	0.0254	0.0282	0.007
metak	0.0251	0.0278	0.0069
metak	0.0248	0.0275	0.0067
metak	0.0246	0.0271	0.0066
metak	0.0243	0.0269	0.0065
metak	0.0241	0.0266	0.0065
metak	0.0238	0.0263	0.0064
metak	0.0237	0.026	0.0063
metak	0.0234	0.0257	0.0062
metak	0.0232	0.0255	0.0061
metak	0.023	0.0252	0.0061
metak	0.0228	0.025	0.006
metak	0.0226	0.0248	0.006
metak	0.0224	0.0246	0.0059
metak	0.0222	0.0243	0.0058
metak	0.022	0.0241	0.0058
metak	0.0219	0.0239	0.0057
metak	0.0216	0.0237	0.0057
metak	0.0215	0.0235	0.0056
metak	0.0213	0.0232	0.0056
metak	0.0211	0.0231	0.0056
metak	0.021	0.0228	0.0055
metak	0.0208	0.0227	0.0055
metak	0.0206	0.0224	0.0054
metak	0.0205	0.0223	0.0054
metak	0.0203	0.022	0.0053
metak	0.0201	0.0219	0.0053
metak	0.02	0.0217	0.0053
metak	0.0198	0.0215	0.0052
metak	0.0196	0.0214	0.0052
metak	0.0195	0.0212	0.0052
metak	0.0194	0.021	0.0051
metak	0.0192	0.0208	0.0051
metak	0.0191	0.0207	0.0051
metak	0.0189	0.0205	0.005
metak	0.0187	0.0204	0.005
metak	0.0186	0.0202	0.005
metak	0.0184	0.02	0.0049
metak	0.0183	0.0198	0.0049
metak	0.0182	0.0197	0.0049
metak	0.018	0.0195	0.0049
metak	0.0179	0.0194	0.0048
metak	0.0178	0.0192	0.0048
metak	0.0176	0.0191	0.0048
metak	0.0175	0.0189	0.0048
metak	0.0174	0.0188	0.0047
metak	0.0172	0.0187	0.0047
metak	0.0171	0.0185	0.0047
metak	0.017	0.0184	0.0046
metak	0.0169	0.0182	0.0046
metak	0.0167	0.0181	0.0046
metak	0.0166	0.0179	0.0046
metak	0.0165	0.0179	0.0045
metak	0.0164	0.0177	0.0045
metak	0.0162	0.0176	0.0045
metak	0.0161	0.0174	0.0045
metak	0.016	0.0173	0.0045
metak	0.0159	0.0172	0.0044
metak	0.0158	0.017	0.0044
metak	0.0156	0.017	0.0044
metak	0.0156	0.0168	0.0044
metak	0.0154	0.0167	0.0044
metak	0.0154	0.0165	0.0043
metak	0.0152	0.0164	0.0043
metak	0.0152	0.0163	0.0043
metak	0.015	0.0162	0.0043
metak	0.1031	0.093	0.0528
metak	0.0939	0.0847	0.0474
metak	0.0864	0.078	0.0429
metak	0.0799	0.0722	0.0388
metak	0.0742	0.0671	0.0354
metak	0.0692	0.0626	0.0324
metak	0.065	0.0588	0.0298
metak	0.0614	0.0557	0.0275
metak	0.0577	0.0523	0.0253
metak	0.0549	0.0498	0.0236
metak	0.0524	0.0476	0.022
metak	0.0499	0.0455	0.0205
metak	0.0479	0.0436	0.0192
metak	0.046	0.0419	0.0181
metak	0.0444	0.0406	0.0171
metak	0.0436	0.0398	0.0166
metak	0.041	0.0375	0.015
metak	0.0388	0.0356	0.0137
metak	0.0371	0.0341	0.0126
metak	0.0356	0.0328	0.0118
metak	0.0343	0.0318	0.011
metak	0.0332	0.0308	0.0105
metak	0.0323	0.0301	0.0099
metak	0.0315	0.0294	0.0095
metak	0.0308	0.0288	0.0091
metak	0.0302	0.0283	0.0088
metak	0.0296	0.0277	0.0086
metak	0.0291	0.0273	0.0083
metak	0.0286	0.0269	0.0081
metak	0.0282	0.0265	0.0079
metak	0.0278	0.0262	0.0077
metak	0.0275	0.0258	0.0076
metak	0.027	0.0256	0.0074
metak	0.0267	0.0252	0.0073
metak	0.0264	0.025	0.0072
metak	0.0261	0.0247	0.007
metak	0.0258	0.0245	0.0069
metak	0.0254	0.0242	0.0068
metak	0.0252	0.0239	0.0067
metak	0.0249	0.0237	0.0066
metak	0.0246	0.0234	0.0066
metak	0.0244	0.0232	0.0065
metak	0.0241	0.023	0.0064
metak	0.0239	0.0228	0.0063
metak	0.0237	0.0225	0.0063
metak	0.0234	0.0224	0.0062
metak	0.0233	0.0222	0.0061
metak	0.0229	0.022	0.0061
metak	0.0228	0.0217	0.006
metak	0.0225	0.0216	0.0059
metak	0.0223	0.0213	0.0059
metak	0.0221	0.0212	0.0058
metak	0.0219	0.0209	0.0058
metak	0.0217	0.0208	0.0057
metak	0.0215	0.0206	0.0057
metak	0.0214	0.0205	0.0056
metak	0.0211	0.0203	0.0056
metak	0.021	0.0201	0.0055
metak	0.0207	0.02	0.0055
metak	0.0206	0.0198	0.0054
metak	0.0204	0.0196	0.0054
metak	0.0203	0.0195	0.0054
metak	0.02	0.0193	0.0053
metak	0.0199	0.0191	0.0053
metak	0.0197	0.019	0.0052
metak	0.0196	0.0188	0.0052
metak	0.0194	0.0187	0.0052
metak	0.0192	0.0185	0.0051
metak	0.0191	0.0184	0.0051
metak	0.0189	0.0182	0.0051
metak	0.0188	0.0181	0.005
metak	0.0186	0.018	0.005
metak	0.0185	0.0178	0.0049
metak	0.0183	0.0177	0.0049
metak	0.0182	0.0175	0.0049
metak	0.018	0.0174	0.0049
metak	0.0179	0.0173	0.0048
metak	0.0178	0.0171	0.0048
metak	0.0176	0.017	0.0048
metak	0.0174	0.0169	0.0048
metak	0.0173	0.0168	0.0047
metak	0.0172	0.0166	0.0047
metak	0.0171	0.0165	0.0047
metak	0.0169	0.0164	0.0046
metak	0.0168	0.0163	0.0046
metak	0.0167	0.0161	0.0046
metak	0.0166	0.016	0.0046
metak	0.0165	0.0159	0.0045
metak	0.0163	0.0158	0.0045
metak	0.0162	0.0157	0.0045
metak	0.016	0.0156	0.0045
metak	0.0159	0.0154	0.0045
metak	0.0158	0.0153	0.0044
metak	0.0157	0.0152	0.0044
metak	0.0478	0.0858	0.0833
metak	0.0429	0.0782	0.0759
metak	0.0388	0.0721	0.07
metak	0.0351	0.0667	0.0647
metak	0.032	0.062	0.0602
metak	0.0293	0.0579	0.0561
metak	0.0269	0.0545	0.0527
metak	0.0249	0.0515	0.0498
metak	0.0229	0.0484	0.0469
metak	0.0213	0.0461	0.0447
metak	0.0198	0.044	0.0426
metak	0.0185	0.0421	0.0406
metak	0.0173	0.0405	0.0391
metak	0.0163	0.0389	0.0376
metak	0.0154	0.0375	0.0363
metak	0.015	0.0369	0.0357
metak	0.0135	0.0348	0.0337
metak	0.0123	0.0331	0.032
metak	0.0114	0.0317	0.0307
metak	0.0106	0.0306	0.0295
metak	0.01	0.0296	0.0286
metak	0.0095	0.0288	0.0277
metak	0.009	0.0281	0.0271
metak	0.0087	0.0275	0.0265
metak	0.0083	0.0271	0.026
metak	0.0081	0.0266	0.0255
metak	0.0078	0.0262	0.0252
metak	0.0077	0.0258	0.0248
metak	0.0075	0.0255	0.0244
metak	0.0073	0.0252	0.0241
metak	0.0072	0.0249	0.0238
metak	0.007	0.0246	0.0235
metak	0.0069	0.0243	0.0233
metak	0.0068	0.0241	0.023
metak	0.0067	0.0238	0.0228
metak	0.0066	0.0236	0.0225
metak	0.0065	0.0233	0.0223
metak	0.0064	0.0231	0.0221
metak	0.0064	0.0229	0.0219
metak	0.0063	0.0227	0.0216
metak	0.0062	0.0225	0.0215
metak	0.0061	0.0222	0.0213
metak	0.0061	0.0221	0.0211
metak	0.006	0.0219	0.0209
metak	0.006	0.0217	0.0207
metak	0.0059	0.0215	0.0205
metak	0.0058	0.0214	0.0203
metak	0.0058	0.0212	0.0201
metak	0.0057	0.021	0.0199
metak	0.0057	0.0208	0.0198
metak	0.0056	0.0206	0.0196
metak	0.0056	0.0204	0.0194
metak	0.0055	0.0203	0.0193
metak	0.0055	0.0201	0.0191
metak	0.0054	0.0199	0.019
metak	0.0054	0.0198	0.0188
metak	0.0053	0.0196	0.0187
metak	0.0053	0.0195	0.0185
metak	0.0053	0.0193	0.0183
metak	0.0052	0.0192	0.0182
metak	0.0052	0.019	0.018
metak	0.0052	0.0188	0.0179
metak	0.0051	0.0187	0.0177
metak	0.0051	0.0185	0.0176
metak	0.005	0.0184	0.0175
metak	0.005	0.0183	0.0173
metak	0.005	0.0181	0.0172
metak	0.0049	0.018	0.017
metak	0.0049	0.0178	0.017
metak	0.0049	0.0177	0.0168
metak	0.0049	0.0176	0.0167
metak	0.0048	0.0174	0.0165
metak	0.0048	0.0173	0.0164
metak	0.0048	0.0172	0.0163
metak	0.0048	0.017	0.0162
metak	0.0047	0.0169	0.016
metak	0.0047	0.0168	0.0159
metak	0.0047	0.0167	0.0158
metak	0.0046	0.0165	0.0157
metak	0.0046	0.0164	0.0156
metak	0.0046	0.0163	0.0154
metak	0.0046	0.0162	0.0154
metak	0.0045	0.016	0.0152
metak	0.0045	0.0159	0.0151
metak	0.0045	0.0158	0.015
metak	0.0045	0.0157	0.0149
metak	0.0044	0.0156	0.0148
metak	0.0044	0.0155	0.0147
metak	0.0044	0.0154	0.0146
metak	0.0044	0.0153	0.0145
metak	0.0044	0.0152	0.0144
metak	0.0043	0.015	0.0143
metak	0.0043	0.0149	0.0141
metak	0.0043	0.0148	0.0141
metak	0.0889	0.0889	0.0431
metak	0.0811	0.0811	0.0387
metak	0.0747	0.0748	0.0351
metak	0.0692	0.0692	0.0317
metak	0.0643	0.0643	0.0288
metak	0.06	0.0601	0.0263
metak	0.0564	0.0565	0.0242
metak	0.0533	0.0534	0.0223
metak	0.0502	0.0502	0.0205
metak	0.0477	0.0479	0.019
metak	0.0456	0.0457	0.0177
metak	0.0436	0.0437	0.0164
metak	0.0418	0.042	0.0154
metak	0.0402	0.0404	0.0145
metak	0.0388	0.039	0.0137
metak	0.0381	0.0384	0.0133
metak	0.0359	0.0362	0.0119
metak	0.0342	0.0345	0.0109
metak	0.0327	0.0331	0.0101
metak	0.0315	0.0319	0.0094
metak	0.0305	0.0309	0.0089
metak	0.0296	0.0301	0.0084
metak	0.0288	0.0294	0.008
metak	0.0283	0.0288	0.0077
metak	0.0277	0.0282	0.0075
metak	0.0272	0.0278	0.0072
metak	0.0267	0.0274	0.0071
metak	0.0264	0.027	0.0069
metak	0.0259	0.0266	0.0067
metak	0.0256	0.0263	0.0066
metak	0.0253	0.026	0.0065
metak	0.025	0.0257	0.0064
metak	0.0246	0.0254	0.0063
metak	0.0244	0.0252	0.0062
metak	0.0241	0.0249	0.0061
metak	0.0238	0.0247	0.0061
metak	0.0236	0.0244	0.006
metak	0.0233	0.0242	0.006
metak	0.0231	0.024	0.0059
metak	0.0229	0.0238	0.0058
metak	0.0227	0.0235	0.0058
metak	0.0225	0.0233	0.0057
metak	0.0222	0.0231	0.0057
metak	0.022	0.0229	0.0056
metak	0.0218	0.0227	0.0056
metak	0.0216	0.0225	0.0055
metak	0.0214	0.0223	0.0055
metak	0.0212	0.0221	0.0054
metak	0.021	0.022	0.0054
metak	0.0208	0.0218	0.0054
metak	0.0207	0.0216	0.0053
metak	0.0205	0.0214	0.0053
metak	0.0203	0.0213	0.0052
metak	0.0201	0.021	0.0052
metak	0.02	0.0209	0.0052
metak	0.0197	0.0207	0.0051
metak	0.0196	0.0205	0.0051
metak	0.0194	0.0204	0.0051
metak	0.0193	0.0202	0.005
metak	0.0191	0.02	0.005
metak	0.0189	0.0199	0.005
metak	0.0188	0.0198	0.0049
metak	0.0187	0.0196	0.0049
metak	0.0185	0.0194	0.0049
metak	0.0183	0.0193	0.0048
metak	0.0182	0.0191	0.0048
metak	0.0181	0.0189	0.0048
metak	0.0179	0.0189	0.0048
metak	0.0178	0.0187	0.0047
metak	0.0176	0.0185	0.0047
metak	0.0175	0.0184	0.0047
metak	0.0173	0.0182	0.0047
metak	0.0172	0.0181	0.0046
metak	0.017	0.018	0.0046
metak	0.0169	0.0178	0.0046
metak	0.0168	0.0177	0.0046
metak	0.0167	0.0176	0.0045
metak	0.0165	0.0175	0.0045
metak	0.0164	0.0173	0.0045
metak	0.0163	0.0172	0.0045
metak	0.0162	0.0171	0.0044
metak	0.016	0.017	0.0044
metak	0.016	0.0168	0.0044
metak	0.0158	0.0167	0.0044
metak	0.0157	0.0166	0.0044
metak	0.0156	0.0165	0.0043
metak	0.0155	0.0163	0.0043
metak	0.0153	0.0162	0.0043
metak	0.0152	0.0161	0.0043
metak	0.0151	0.016	0.0043
metak	0.015	0.0159	0.0042
metak	0.0149	0.0158	0.0042
metak	0.0148	0.0156	0.0042
metak	0.0147	0.0155	0.0042
metak	0.0736	0.0725	0.0387
metak	0.0673	0.0663	0.0348
metak	0.0621	0.0612	0.0314
metak	0.0573	0.0567	0.0284
metak	0.0533	0.0528	0.0259
metak	0.0498	0.0493	0.0237
metak	0.0468	0.0464	0.0217
